period_date,analysis_period,treated_value,synthetic_value,gap,outcome,lambda,cv_rmse
2018-06-01,pre,85.0043,84.73202929291527,0.2722707070847292,services_volume_index,0.627289985819625,0.478083808734783
2018-07-01,pre,81.32377,80.86565791500857,0.4581120849914271,services_volume_index,0.627289985819625,0.478083808734783
2018-08-01,pre,86.05063,83.54448536294743,2.5061446370525715,services_volume_index,0.627289985819625,0.478083808734783
2018-09-01,pre,76.88374,77.47769410066682,-0.5939541006668208,services_volume_index,0.627289985819625,0.478083808734783
2018-10-01,pre,73.99355,78.1316233477946,-4.138073347794602,services_volume_index,0.627289985819625,0.478083808734783
2018-11-01,pre,84.86856,83.19370032314157,1.674859676858432,services_volume_index,0.627289985819625,0.478083808734783
2019-01-01,post,75.14729,69.0332092268807,6.114080773119298,services_volume_index,0.627289985819625,0.478083808734783
2019-02-01,post,71.87261,74.5181762293188,-2.6455662293188027,services_volume_index,0.627289985819625,0.478083808734783
2019-03-01,post,78.77542,82.95066224580229,-4.175242245802295,services_volume_index,0.627289985819625,0.478083808734783
2019-04-01,post,76.88581,83.31531522172861,-6.429505221728604,services_volume_index,0.627289985819625,0.478083808734783
2019-05-01,post,81.93776,88.04592241273618,-6.108162412736178,services_volume_index,0.627289985819625,0.478083808734783
2019-06-01,post,77.36201,80.68471934896998,-3.3227093489699797,services_volume_index,0.627289985819625,0.478083808734783
2019-07-01,post,79.84562,84.35162330658233,-4.506003306582329,services_volume_index,0.627289985819625,0.478083808734783
2019-08-01,post,90.73166,88.39248390486624,2.339176095133766,services_volume_index,0.627289985819625,0.478083808734783
2019-09-01,post,84.75213,85.61806396923005,-0.8659339692300563,services_volume_index,0.627289985819625,0.478083808734783
2019-10-01,post,73.32433,86.00902947685167,-12.684699476851662,services_volume_index,0.627289985819625,0.478083808734783
2019-11-01,post,81.83209,91.16725390581674,-9.335163905816742,services_volume_index,0.627289985819625,0.478083808734783
2019-12-01,post,91.66098,107.03978371603247,-15.378803716032479,services_volume_index,0.627289985819625,0.478083808734783
2020-01-01,post,69.47125,75.04927291058966,-5.578022910589667,services_volume_index,0.627289985819625,0.478083808734783
2020-02-01,post,73.5937,76.85769073627077,-3.2639907362707703,services_volume_index,0.627289985819625,0.478083808734783
2020-03-01,post,72.89871,72.42950150518202,0.4692084948179769,services_volume_index,0.627289985819625,0.478083808734783
2020-04-01,post,60.21785,63.50129310243727,-3.2834431024372748,services_volume_index,0.627289985819625,0.478083808734783
2020-05-01,post,60.30368,68.25065204043017,-7.946972040430168,services_volume_index,0.627289985819625,0.478083808734783
2020-06-01,post,64.62852,71.55694635013741,-6.928426350137414,services_volume_index,0.627289985819625,0.478083808734783
2020-07-01,post,71.93743,67.82462927136322,4.112800728636785,services_volume_index,0.627289985819625,0.478083808734783
2020-08-01,post,75.04346,77.43049957583511,-2.387039575835118,services_volume_index,0.627289985819625,0.478083808734783
2020-09-01,post,79.14506,79.84075116949865,-0.6956911694986445,services_volume_index,0.627289985819625,0.478083808734783
2020-10-01,post,79.50862,82.61435491743696,-3.105734917436962,services_volume_index,0.627289985819625,0.478083808734783
2020-11-01,post,79.09478,79.22646441504168,-0.1316844150416756,services_volume_index,0.627289985819625,0.478083808734783
2020-12-01,post,90.83126,91.17492456528127,-0.34366456528127287,services_volume_index,0.627289985819625,0.478083808734783
