period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state
2016-06-01,pre,88.88787666666667,87.96699724136593,0.9208794253007397,services_volume_index_ma3,RR
2016-07-01,pre,89.77373666666666,88.1422330657245,1.6315036009421675,services_volume_index_ma3,RR
2016-08-01,pre,90.68882333333333,88.09023235770388,2.598590975629449,services_volume_index_ma3,RR
2016-09-01,pre,90.13907333333334,88.00959512575025,2.129478207583091,services_volume_index_ma3,RR
2016-10-01,pre,88.93291333333333,87.19916455531626,1.7337487780170733,services_volume_index_ma3,RR
2016-11-01,pre,87.88613333333333,86.71960303017367,1.1665303031596608,services_volume_index_ma3,RR
2016-12-01,pre,88.20973666666667,87.67657417321963,0.5331624934470369,services_volume_index_ma3,RR
2017-01-01,pre,83.95984666666666,86.95618048411765,-2.9963338174509886,services_volume_index_ma3,RR
2017-02-01,pre,79.25097000000001,84.63086456461579,-5.379894564615782,services_volume_index_ma3,RR
2017-03-01,pre,73.85342666666666,83.17344606875793,-9.320019402091262,services_volume_index_ma3,RR
2017-04-01,pre,73.46062,82.29272174327441,-8.832101743274407,services_volume_index_ma3,RR
2017-05-01,pre,73.38428333333333,84.04779331066288,-10.663509977329554,services_volume_index_ma3,RR
2017-06-01,pre,74.63367,82.912295932709,-8.278625932709005,services_volume_index_ma3,RR
2017-07-01,pre,75.31568666666666,83.80125564426419,-8.485568977597524,services_volume_index_ma3,RR
2017-08-01,pre,79.77917333333333,83.953971283954,-4.174797950620672,services_volume_index_ma3,RR
2017-09-01,pre,81.59886666666667,84.22530034995677,-2.6264336832901023,services_volume_index_ma3,RR
2017-10-01,pre,83.59201999999999,84.91265100398003,-1.32063100398004,services_volume_index_ma3,RR
2017-11-01,pre,82.70477333333334,84.98004039598716,-2.2752670626538247,services_volume_index_ma3,RR
2017-12-01,pre,89.32671,86.76902005442372,2.5576899455762856,services_volume_index_ma3,RR
2018-01-01,pre,84.65286666666667,85.3118879455094,-0.6590212788427294,services_volume_index_ma3,RR
2018-02-01,pre,81.98167666666667,82.53744904460117,-0.5557723779345025,services_volume_index_ma3,RR
2018-03-01,pre,75.45402,80.76757180822148,-5.313551808221476,services_volume_index_ma3,RR
2018-04-01,pre,79.44869666666666,81.26259413813631,-1.8138974714696445,services_volume_index_ma3,RR
2018-05-01,pre,80.72108,82.35363299336919,-1.6325529933691882,services_volume_index_ma3,RR
2018-06-01,pre,81.09679333333334,82.64357018817735,-1.546776854844012,services_volume_index_ma3,RR
2018-07-01,pre,81.70029666666666,83.23179071050919,-1.5314940438425282,services_volume_index_ma3,RR
2018-08-01,pre,84.12623333333333,85.56725736471844,-1.441024031385112,services_volume_index_ma3,RR
2018-09-01,pre,81.41938,85.53857738963553,-4.119197389635531,services_volume_index_ma3,RR
2018-10-01,pre,78.97597333333333,86.6155521134932,-7.639578780159866,services_volume_index_ma3,RR
2018-11-01,pre,78.58195,86.47638541376436,-7.894435413764356,services_volume_index_ma3,RR
