dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
AC,2014-10-01,-15,-15,pre,-25.298019942562696
AC,2014-11-01,-14,-14,pre,-16.040535967739338
AC,2014-12-01,-13,-13,pre,3.164231454202696
AC,2015-01-01,-12,-12,pre,-0.5214179027227672
AC,2015-02-01,-11,-11,pre,4.0075416250288285
AC,2015-03-01,-10,-10,pre,4.785081301854078
AC,2015-04-01,-9,-9,pre,1.5344459447153156
AC,2015-05-01,-8,-8,pre,-5.134517241078257
AC,2015-06-01,-7,-7,pre,-26.410397071228672
AC,2015-07-01,-6,-6,pre,-21.218617104183124
AC,2015-08-01,-5,-5,pre,-17.029997958745312
AC,2015-09-01,-4,-4,pre,-18.219524631971964
AC,2015-10-01,-3,-3,pre,-18.955705050866143
AC,2015-11-01,-2,-2,pre,-19.442559775817045
AC,2015-12-01,-1,-1,pre,-25.21779212912149
AC,2016-06-01,5,5,crisis,-23.384976084083647
AC,2016-07-01,6,6,crisis,9.147945983198866
AC,2016-08-01,7,7,crisis,17.03287027565642
AC,2016-09-01,8,8,crisis,32.433303691362184
AC,2016-10-01,9,9,crisis,43.84895903581756
AC,2016-11-01,10,10,crisis,32.0211976391174
AC,2016-12-01,11,11,crisis,31.670791282360597
AC,2017-01-01,12,12,crisis,18.97717028650092
AC,2017-02-01,13,13,crisis,2.9246933081071944
AC,2017-03-01,14,14,crisis,-6.126380564926542
AC,2017-04-01,15,15,crisis,-15.446992809516217
AC,2017-10-01,21,21,post,21.057911140859268
AC,2017-11-01,22,22,post,14.714017253565043
AC,2017-12-01,23,23,post,26.28133230986509
AC,2018-01-01,24,24,post,3.535125118576514
AC,2018-02-01,25,25,post,-9.125084312365317
AC,2018-03-01,26,26,post,-4.108511306050285
AC,2018-04-01,27,27,post,-13.439497170052405
AC,2018-05-01,28,28,post,-14.689971034128943
AC,2018-06-01,29,29,post,-17.24624050095296
AC,2018-07-01,30,30,post,2.406839491864387
AC,2018-08-01,31,31,post,13.622851803654864
AC,2018-09-01,32,32,post,8.408369558597833
AC,2018-10-01,33,33,post,14.282826761241672
AC,2018-11-01,34,34,post,10.667082406210085
AC,2018-12-01,35,35,post,16.348405440348486
AC,2019-01-01,36,36,post,7.385258389598123
AC,2019-02-01,37,37,post,-0.05036617512005037
AC,2019-03-01,38,38,post,10.189256451795288
AC,2019-04-01,39,39,post,16.7669360097037
AC,2019-05-01,40,40,post,33.96921479958825
AC,2019-06-01,41,41,post,27.02961258314064
AC,2019-07-01,42,42,post,42.793410153944514
AC,2019-08-01,43,43,post,50.011209114788414
AC,2019-09-01,44,44,post,42.67901312579209
AC,2019-10-01,45,45,post,27.860268319630034
AC,2019-11-01,46,46,post,14.54043067894569
AC,2019-12-01,47,47,post,1.6368506172077915
AL,2014-10-01,-15,-15,pre,-24.099269385076724
AL,2014-11-01,-14,-14,pre,-13.920651818455285
AL,2014-12-01,-13,-13,pre,6.25173972710888
AL,2015-01-01,-12,-12,pre,1.907543775587449
AL,2015-02-01,-11,-11,pre,5.801279032616378
AL,2015-03-01,-10,-10,pre,4.292248284203765
AL,2015-04-01,-9,-9,pre,0.5659040476528787
AL,2015-05-01,-8,-8,pre,-6.801093435672328
AL,2015-06-01,-7,-7,pre,-28.492177724536802
AL,2015-07-01,-6,-6,pre,-22.637686940846038
AL,2015-08-01,-5,-5,pre,-18.13424656867275
AL,2015-09-01,-4,-4,pre,-17.872468119300393
AL,2015-10-01,-3,-3,pre,-17.9474160927017
AL,2015-11-01,-2,-2,pre,-17.24785266793461
AL,2015-12-01,-1,-1,pre,-22.60095457897279
AL,2016-06-01,5,5,crisis,-24.854556367526854
AL,2016-07-01,6,6,crisis,8.15808517645786
AL,2016-08-01,7,7,crisis,16.8725940887756
AL,2016-09-01,8,8,crisis,33.27575584439725
AL,2016-10-01,9,9,crisis,44.621839618036674
AL,2016-11-01,10,10,crisis,32.9968457470507
AL,2016-12-01,11,11,crisis,33.04420537731723
AL,2017-01-01,12,12,crisis,20.40941984676435
AL,2017-02-01,13,13,crisis,3.531370466168525
AL,2017-03-01,14,14,crisis,-5.560853368630731
AL,2017-04-01,15,15,crisis,-14.82727501331349
AL,2017-10-01,21,21,post,20.52561897000906
AL,2017-11-01,22,22,post,13.28381639589725
AL,2017-12-01,23,23,post,24.883752588738705
AL,2018-01-01,24,24,post,2.700246330668479
AL,2018-02-01,25,25,post,-10.103540632363949
AL,2018-03-01,26,26,post,-5.527025015188584
AL,2018-04-01,27,27,post,-14.342149195879992
AL,2018-05-01,28,28,post,-14.763277702959703
AL,2018-06-01,29,29,post,-17.591732406942516
AL,2018-07-01,30,30,post,2.051057150133852
AL,2018-08-01,31,31,post,14.45329673135448
AL,2018-09-01,32,32,post,10.546370234043888
AL,2018-10-01,33,33,post,16.091145984717492
AL,2018-11-01,34,34,post,12.145349322184252
AL,2018-12-01,35,35,post,17.877310024437016
AL,2019-01-01,36,36,post,8.662426210831747
AL,2019-02-01,37,37,post,-0.01735725081219819
AL,2019-03-01,38,38,post,9.578205219580612
AL,2019-04-01,39,39,post,16.445652044668083
AL,2019-05-01,40,40,post,34.44180259371447
AL,2019-06-01,41,41,post,27.126172101570234
AL,2019-07-01,42,42,post,42.21735006645212
AL,2019-08-01,43,43,post,50.050408055164795
AL,2019-09-01,44,44,post,43.06344039564936
AL,2019-10-01,45,45,post,28.154726221108522
AL,2019-11-01,46,46,post,13.907295714166061
AL,2019-12-01,47,47,post,1.757624467670631
AP,2014-10-01,-15,-15,pre,-28.54321450715068
AP,2014-11-01,-14,-14,pre,-10.94790926627985
AP,2014-12-01,-13,-13,pre,6.63800864198085
AP,2015-01-01,-12,-12,pre,0.10447819548210191
AP,2015-02-01,-11,-11,pre,6.249454187858369
AP,2015-03-01,-10,-10,pre,8.04117267773411
AP,2015-04-01,-9,-9,pre,5.815857288274529
AP,2015-05-01,-8,-8,pre,-9.780135918335958
AP,2015-06-01,-7,-7,pre,-27.638868052122575
AP,2015-07-01,-6,-6,pre,-19.758736238579203
AP,2015-08-01,-5,-5,pre,-17.021612701615197
AP,2015-09-01,-4,-4,pre,-20.993540358787442
AP,2015-10-01,-3,-3,pre,-22.54234258997255
AP,2015-11-01,-2,-2,pre,-14.56246105821566
AP,2015-12-01,-1,-1,pre,-18.73070916190794
AP,2016-06-01,5,5,crisis,-22.821285719185
AP,2016-07-01,6,6,crisis,7.214085100892788
AP,2016-08-01,7,7,crisis,14.029195161615895
AP,2016-09-01,8,8,crisis,24.904576823667202
AP,2016-10-01,9,9,crisis,37.45900677031655
AP,2016-11-01,10,10,crisis,31.39263550906872
AP,2016-12-01,11,11,crisis,32.082358443184305
AP,2017-01-01,12,12,crisis,23.10014722675561
AP,2017-02-01,13,13,crisis,12.160106623054276
AP,2017-03-01,14,14,crisis,9.582707273818144
AP,2017-04-01,15,15,crisis,-2.0484340877687117
AP,2017-10-01,21,21,post,10.120053595830836
AP,2017-11-01,22,22,post,3.6301240902962206
AP,2017-12-01,23,23,post,15.752879417258756
AP,2018-01-01,24,24,post,-2.7989996736780896
AP,2018-02-01,25,25,post,-11.13483535002096
AP,2018-03-01,26,26,post,-0.4059566915249935
AP,2018-04-01,27,27,post,-5.922445602252035
AP,2018-05-01,28,28,post,-7.794804295936501
AP,2018-06-01,29,29,post,-12.909036294015445
AP,2018-07-01,30,30,post,4.9597668792815295
AP,2018-08-01,31,31,post,14.046587520310183
AP,2018-09-01,32,32,post,5.58350192408864
AP,2018-10-01,33,33,post,11.418429556890363
AP,2018-11-01,34,34,post,10.221975351655821
AP,2018-12-01,35,35,post,19.050068729483847
AP,2019-01-01,36,36,post,8.62929822511811
AP,2019-02-01,37,37,post,4.397013974180119
AP,2019-03-01,38,38,post,18.85644846948197
AP,2019-04-01,39,39,post,23.61354865542415
AP,2019-05-01,40,40,post,38.458455472340425
AP,2019-06-01,41,41,post,29.02099293335241
AP,2019-07-01,42,42,post,42.73040175596454
AP,2019-08-01,43,43,post,44.03354264299295
AP,2019-09-01,44,44,post,31.785010023982686
AP,2019-10-01,45,45,post,18.583901445412707
AP,2019-11-01,46,46,post,7.5918597723982515
AP,2019-12-01,47,47,post,-3.261793475963188
BA,2014-10-01,-15,-15,pre,-24.53385262155594
BA,2014-11-01,-14,-14,pre,-16.114414299458517
BA,2014-12-01,-13,-13,pre,3.5238746843077315
BA,2015-01-01,-12,-12,pre,0.19514484890197537
BA,2015-02-01,-11,-11,pre,4.656149106297619
BA,2015-03-01,-10,-10,pre,5.178105651527119
BA,2015-04-01,-9,-9,pre,2.0214161017105425
BA,2015-05-01,-8,-8,pre,-4.456957907787086
BA,2015-06-01,-7,-7,pre,-26.161868545504618
BA,2015-07-01,-6,-6,pre,-21.552790155973383
BA,2015-08-01,-5,-5,pre,-17.60177952961223
BA,2015-09-01,-4,-4,pre,-19.030893119846482
BA,2015-10-01,-3,-3,pre,-20.023830531071553
BA,2015-11-01,-2,-2,pre,-20.941715710935526
BA,2015-12-01,-1,-1,pre,-26.739795282777138
BA,2016-06-01,5,5,crisis,-23.546888908198397
BA,2016-07-01,6,6,crisis,8.909515675984522
BA,2016-08-01,7,7,crisis,16.298430373905603
BA,2016-09-01,8,8,crisis,31.68530639803915
BA,2016-10-01,9,9,crisis,42.7926506641965
BA,2016-11-01,10,10,crisis,30.33697087887283
BA,2016-12-01,11,11,crisis,30.295449420350828
BA,2017-01-01,12,12,crisis,18.09599782727763
BA,2017-02-01,13,13,crisis,2.3858008307989422
BA,2017-03-01,14,14,crisis,-6.46771384136494
BA,2017-04-01,15,15,crisis,-15.306633846182933
BA,2017-10-01,21,21,post,20.71976406256777
BA,2017-11-01,22,22,post,13.843347402285925
BA,2017-12-01,23,23,post,25.33135231908809
BA,2018-01-01,24,24,post,3.086907768338298
BA,2018-02-01,25,25,post,-9.263503102052923
BA,2018-03-01,26,26,post,-3.9906815569461225
BA,2018-04-01,27,27,post,-13.139798189478965
BA,2018-05-01,28,28,post,-13.78256984284422
BA,2018-06-01,29,29,post,-16.088089968416057
BA,2018-07-01,30,30,post,3.17656147075713
BA,2018-08-01,31,31,post,14.230263846956294
BA,2018-09-01,32,32,post,8.858091319563716
BA,2018-10-01,33,33,post,14.549351742871067
BA,2018-11-01,34,34,post,10.559165709827909
BA,2018-12-01,35,35,post,16.245514673617226
BA,2019-01-01,36,36,post,7.883124523949007
BA,2019-02-01,37,37,post,0.9160828875617479
BA,2019-03-01,38,38,post,11.102931968036518
BA,2019-04-01,39,39,post,17.92646669066742
BA,2019-05-01,40,40,post,36.03178208257693
BA,2019-06-01,41,41,post,28.94513284587534
BA,2019-07-01,42,42,post,43.80021883067467
BA,2019-08-01,43,43,post,50.675005521098555
BA,2019-09-01,44,44,post,43.45946727230008
BA,2019-10-01,45,45,post,28.378183334540296
BA,2019-11-01,46,46,post,13.998573046895281
BA,2019-12-01,47,47,post,1.1539177269136616
CE,2014-10-01,-15,-15,pre,-24.20270755164142
CE,2014-11-01,-14,-14,pre,-15.734483468386873
CE,2014-12-01,-13,-13,pre,4.014017938541134
CE,2015-01-01,-12,-12,pre,0.3873315398125641
CE,2015-02-01,-11,-11,pre,4.649372727486025
CE,2015-03-01,-10,-10,pre,4.734526542698518
CE,2015-04-01,-9,-9,pre,1.490516344298939
CE,2015-05-01,-8,-8,pre,-5.131725793535551
CE,2015-06-01,-7,-7,pre,-26.901896441146235
CE,2015-07-01,-6,-6,pre,-22.07210316111174
CE,2015-08-01,-5,-5,pre,-18.029052012063005
CE,2015-09-01,-4,-4,pre,-19.221092817956688
CE,2015-10-01,-3,-3,pre,-20.161280207937878
CE,2015-11-01,-2,-2,pre,-20.932037188124013
CE,2015-12-01,-1,-1,pre,-26.61318023275986
CE,2016-06-01,5,5,crisis,-24.06584013241236
CE,2016-07-01,6,6,crisis,8.516215075305666
CE,2016-08-01,7,7,crisis,16.04160332680268
CE,2016-09-01,8,8,crisis,31.532552521294686
CE,2016-10-01,9,9,crisis,42.53705806268127
CE,2016-11-01,10,10,crisis,30.022007651266197
CE,2016-12-01,11,11,crisis,30.132941662896954
CE,2017-01-01,12,12,crisis,17.96919361030246
CE,2017-02-01,13,13,crisis,2.2691029911280793
CE,2017-03-01,14,14,crisis,-6.482652667112532
CE,2017-04-01,15,15,crisis,-15.229417159275627
CE,2017-10-01,21,21,post,20.594773525162495
CE,2017-11-01,22,22,post,13.409028167377137
CE,2017-12-01,23,23,post,24.904107634516315
CE,2018-01-01,24,24,post,2.7628753266141963
CE,2018-02-01,25,25,post,-9.49624421932161
CE,2018-03-01,26,26,post,-4.231838623839503
CE,2018-04-01,27,27,post,-13.18127939655679
CE,2018-05-01,28,28,post,-13.539652782214073
CE,2018-06-01,29,29,post,-15.96469907350738
CE,2018-07-01,30,30,post,3.331675170036272
CE,2018-08-01,31,31,post,14.516605463889803
CE,2018-09-01,32,32,post,9.341259626462815
CE,2018-10-01,33,33,post,14.873726404305469
CE,2018-11-01,34,34,post,10.758196508189098
CE,2018-12-01,35,35,post,16.581172289352423
CE,2019-01-01,36,36,post,8.11411279503
CE,2019-02-01,37,37,post,1.018845220289931
CE,2019-03-01,38,38,post,11.074864281509921
CE,2019-04-01,39,39,post,17.961927353253305
CE,2019-05-01,40,40,post,36.38272055042328
CE,2019-06-01,41,41,post,29.141631741543616
CE,2019-07-01,42,42,post,43.880729799994086
CE,2019-08-01,43,43,post,50.79466374415517
CE,2019-09-01,44,44,post,43.66907063118538
CE,2019-10-01,45,45,post,28.604168171627524
CE,2019-11-01,46,46,post,13.85404245627577
CE,2019-12-01,47,47,post,1.180018737413075
DF,2014-10-01,-15,-15,pre,-28.40541595493911
DF,2014-11-01,-14,-14,pre,-16.567830137038086
DF,2014-12-01,-13,-13,pre,0.714087031382725
DF,2015-01-01,-12,-12,pre,0.28489993676002
DF,2015-02-01,-11,-11,pre,6.315941145267622
DF,2015-03-01,-10,-10,pre,8.008631253070249
DF,2015-04-01,-9,-9,pre,2.078280996283027
DF,2015-05-01,-8,-8,pre,-4.248483426718366
DF,2015-06-01,-7,-7,pre,-24.27371234683794
DF,2015-07-01,-6,-6,pre,-21.918312532942167
DF,2015-08-01,-5,-5,pre,-18.75268811654722
DF,2015-09-01,-4,-4,pre,-19.733015148587327
DF,2015-10-01,-3,-3,pre,-17.825170767224662
DF,2015-11-01,-2,-2,pre,-17.962560380281772
DF,2015-12-01,-1,-1,pre,-26.037563601621073
DF,2016-06-01,5,5,crisis,-21.45335809008799
DF,2016-07-01,6,6,crisis,10.34998623142296
DF,2016-08-01,7,7,crisis,19.144649698786388
DF,2016-09-01,8,8,crisis,35.868432801145644
DF,2016-10-01,9,9,crisis,49.6975245900242
DF,2016-11-01,10,10,crisis,40.26043983494199
DF,2016-12-01,11,11,crisis,36.821739486982686
DF,2017-01-01,12,12,crisis,23.21598897380936
DF,2017-02-01,13,13,crisis,4.3221671881928145
DF,2017-03-01,14,14,crisis,-7.146084063738066
DF,2017-04-01,15,15,crisis,-19.329670611986337
DF,2017-10-01,21,21,post,23.21391835094956
DF,2017-11-01,22,22,post,21.976612055745765
DF,2017-12-01,23,23,post,32.575794470306604
DF,2018-01-01,24,24,post,9.188463175098533
DF,2018-02-01,25,25,post,-4.547731523309047
DF,2018-03-01,26,26,post,-1.600582147343519
DF,2018-04-01,27,27,post,-14.773330716305408
DF,2018-05-01,28,28,post,-21.063586173016734
DF,2018-06-01,29,29,post,-21.54373628061041
DF,2018-07-01,30,30,post,-2.720578223623507
DF,2018-08-01,31,31,post,8.04843152149963
DF,2018-09-01,32,32,post,3.4889372823066793
DF,2018-10-01,33,33,post,11.815206434156586
DF,2018-11-01,34,34,post,11.730248723976281
DF,2018-12-01,35,35,post,14.356573683462015
DF,2019-01-01,36,36,post,6.7392198145500615
DF,2019-02-01,37,37,post,-0.936685899769433
DF,2019-03-01,38,38,post,8.235856332067947
DF,2019-04-01,39,39,post,12.415160317686539
DF,2019-05-01,40,40,post,24.668642720581772
DF,2019-06-01,41,41,post,20.406386769509346
DF,2019-07-01,42,42,post,37.15066565218041
DF,2019-08-01,43,43,post,45.35531589847133
DF,2019-09-01,44,44,post,39.42975014391946
DF,2019-10-01,45,45,post,26.980738368850925
DF,2019-11-01,46,46,post,19.091217544798397
DF,2019-12-01,47,47,post,4.869033098659859
ES,2014-10-01,-15,-15,pre,-24.22257453990803
ES,2014-11-01,-14,-14,pre,-15.72802492195508
ES,2014-12-01,-13,-13,pre,4.135160828438099
ES,2015-01-01,-12,-12,pre,0.35915233593794227
ES,2015-02-01,-11,-11,pre,4.631178337375751
ES,2015-03-01,-10,-10,pre,4.819022428927141
ES,2015-04-01,-9,-9,pre,1.8389133210980475
ES,2015-05-01,-8,-8,pre,-4.887996845667544
ES,2015-06-01,-7,-7,pre,-26.66912288258031
ES,2015-07-01,-6,-6,pre,-21.630895085698413
ES,2015-08-01,-5,-5,pre,-17.542332175950676
ES,2015-09-01,-4,-4,pre,-18.81514755013913
ES,2015-10-01,-3,-3,pre,-19.941288084695785
ES,2015-11-01,-2,-2,pre,-20.593203398481478
ES,2015-12-01,-1,-1,pre,-26.11266151184242
ES,2016-06-01,5,5,crisis,-23.889811674187143
ES,2016-07-01,6,6,crisis,8.670372610461754
ES,2016-08-01,7,7,crisis,16.122673796472483
ES,2016-09-01,8,8,crisis,31.46465576384703
ES,2016-10-01,9,9,crisis,42.39398424256083
ES,2016-11-01,10,10,crisis,29.886126132887927
ES,2016-12-01,11,11,crisis,30.14976760957959
ES,2017-01-01,12,12,crisis,18.03348648604215
ES,2017-02-01,13,13,crisis,2.500344694041509
ES,2017-03-01,14,14,crisis,-6.083625508477354
ES,2017-04-01,15,15,crisis,-14.739578744804561
ES,2017-10-01,21,21,post,20.362763949426203
ES,2017-11-01,22,22,post,12.972071108367704
ES,2017-12-01,23,23,post,24.56387916356641
ES,2018-01-01,24,24,post,2.4473974961008818
ES,2018-02-01,25,25,post,-9.801338020180474
ES,2018-03-01,26,26,post,-4.357108885652264
ES,2018-04-01,27,27,post,-13.072096213797625
ES,2018-05-01,28,28,post,-13.232774196977095
ES,2018-06-01,29,29,post,-15.814359993984034
ES,2018-07-01,30,30,post,3.5407734200062864
ES,2018-08-01,31,31,post,14.772165936202677
ES,2018-09-01,32,32,post,9.484310679270243
ES,2018-10-01,33,33,post,14.933426917367235
ES,2018-11-01,34,34,post,10.657684657062177
ES,2018-12-01,35,35,post,16.660738866960273
ES,2019-01-01,36,36,post,8.06687367138444
ES,2019-02-01,37,37,post,0.9572131329736582
ES,2019-03-01,38,38,post,11.211748002392532
ES,2019-04-01,39,39,post,18.235001938406228
ES,2019-05-01,40,40,post,36.75992364167421
ES,2019-06-01,41,41,post,29.372179027587784
ES,2019-07-01,42,42,post,44.12372887480913
ES,2019-08-01,43,43,post,50.95050752278924
ES,2019-09-01,44,44,post,43.584907673374595
ES,2019-10-01,45,45,post,28.332842951255788
ES,2019-11-01,46,46,post,13.488912108546138
ES,2019-12-01,47,47,post,0.8762029993514879
GO,2014-10-01,-15,-15,pre,-25.31971721981215
GO,2014-11-01,-14,-14,pre,-16.179292918503215
GO,2014-12-01,-13,-13,pre,3.0467911460511736
GO,2015-01-01,-12,-12,pre,-0.40760092560410754
GO,2015-02-01,-11,-11,pre,4.333222181434195
GO,2015-03-01,-10,-10,pre,5.466691073249535
GO,2015-04-01,-9,-9,pre,2.4473567405939036
GO,2015-05-01,-8,-8,pre,-4.501121181779112
GO,2015-06-01,-7,-7,pre,-25.75718236070432
GO,2015-07-01,-6,-6,pre,-20.894916469615737
GO,2015-08-01,-5,-5,pre,-16.99773631863586
GO,2015-09-01,-4,-4,pre,-18.752955422337664
GO,2015-10-01,-3,-3,pre,-19.79676771709441
GO,2015-11-01,-2,-2,pre,-20.21956584109772
GO,2015-12-01,-1,-1,pre,-25.994558140027237
GO,2016-06-01,5,5,crisis,-23.037162352053997
GO,2016-07-01,6,6,crisis,9.197633957267001
GO,2016-08-01,7,7,crisis,16.57761747317322
GO,2016-09-01,8,8,crisis,31.54249634795124
GO,2016-10-01,9,9,crisis,42.89178557037775
GO,2016-11-01,10,10,crisis,31.040752706242397
GO,2016-12-01,11,11,crisis,30.8352273829502
GO,2017-01-01,12,12,crisis,18.625508159492092
GO,2017-02-01,13,13,crisis,3.16420153440572
GO,2017-03-01,14,14,crisis,-5.4228085674412725
GO,2017-04-01,15,15,crisis,-14.63598962550067
GO,2017-10-01,21,21,post,20.315956171037755
GO,2017-11-01,22,22,post,13.866962290654676
GO,2017-12-01,23,23,post,25.42435073539183
GO,2018-01-01,24,24,post,3.1095460538642214
GO,2018-02-01,25,25,post,-9.147709913890399
GO,2018-03-01,26,26,post,-3.584158613852458
GO,2018-04-01,27,27,post,-12.708518265838173
GO,2018-05-01,28,28,post,-13.83694273270508
GO,2018-06-01,29,29,post,-16.32961968884231
GO,2018-07-01,30,30,post,2.9876566171987706
GO,2018-08-01,31,31,post,13.810490279792113
GO,2018-09-01,32,32,post,8.080659975524096
GO,2018-10-01,33,33,post,13.94463835736434
GO,2018-11-01,34,34,post,10.325725866799075
GO,2018-12-01,35,35,post,16.142905214374217
GO,2019-01-01,36,36,post,7.504291136245252
GO,2019-02-01,37,37,post,0.7095933418017619
GO,2019-03-01,38,38,post,11.31022227280238
GO,2019-04-01,39,39,post,17.881287346570605
GO,2019-05-01,40,40,post,35.255527151373855
GO,2019-06-01,41,41,post,28.1800326211875
GO,2019-07-01,42,42,post,43.421187983936065
GO,2019-08-01,43,43,post,50.00808070025538
GO,2019-09-01,44,44,post,42.35637087870236
GO,2019-10-01,45,45,post,27.459899049598313
GO,2019-11-01,46,46,post,13.915705860470034
GO,2019-12-01,47,47,post,1.0159389522461062
MA,2014-10-01,-15,-15,pre,-25.601599901587477
MA,2014-11-01,-14,-14,pre,-15.28438142438347
MA,2014-12-01,-13,-13,pre,3.6015463793628832
MA,2015-01-01,-12,-12,pre,0.5044996524628687
MA,2015-02-01,-11,-11,pre,5.426734262956153
MA,2015-03-01,-10,-10,pre,6.008384510818104
MA,2015-04-01,-9,-9,pre,2.1233929191123053
MA,2015-05-01,-8,-8,pre,-5.5823459188285085
MA,2015-06-01,-7,-7,pre,-26.485598647502783
MA,2015-07-01,-6,-6,pre,-22.096049173607085
MA,2015-08-01,-5,-5,pre,-18.537738960795437
MA,2015-09-01,-4,-4,pre,-20.090284517681653
MA,2015-10-01,-3,-3,pre,-20.391591700096285
MA,2015-11-01,-2,-2,pre,-19.969057740686722
MA,2015-12-01,-1,-1,pre,-26.115426450088734
MA,2016-06-01,5,5,crisis,-23.437220043350322
MA,2016-07-01,6,6,crisis,8.593487883033546
MA,2016-08-01,7,7,crisis,16.23426702927604
MA,2016-09-01,8,8,crisis,31.44899797777919
MA,2016-10-01,9,9,crisis,43.30800793635055
MA,2016-11-01,10,10,crisis,32.26396443107167
MA,2016-12-01,11,11,crisis,31.59767626028725
MA,2017-01-01,12,12,crisis,19.642189086316577
MA,2017-02-01,13,13,crisis,3.851548831208106
MA,2017-03-01,14,14,crisis,-4.720934306174286
MA,2017-04-01,15,15,crisis,-14.62247807619628
MA,2017-10-01,21,21,post,19.79457302282774
MA,2017-11-01,22,22,post,14.110387491960033
MA,2017-12-01,23,23,post,25.397347469087226
MA,2018-01-01,24,24,post,3.5824519850655285
